restaurant_name,name,rating,review
Botanika Restaurant,Piere Bertus,5.0,Very pleasant experience. Order taken and delivered with zero mistake. Traditional interior with modern music makes a perfect atmosphere to dine in as couple/group of friends even for families. Price is above average which is normal for this kind of place. Food is pretty good and well presented. Nasi Bakar Tuna is delicious. Sate Menggarai is very tender and tasty. Noodles are just okay. Will definitely come back again.
Botanika Restaurant,Ngurah Andracana,5.0,"Premium and comfy restaurant. Elevate the Indonesian food from the traditional one or the homedish into premium dish. The taste is not doubtfull. The price is reasonable with the good service and the quality of food including the plating. The staff is friendly. It is a recommended place to go if you want to have fine dining in any hour. The place is so instragamable. It has good architecture design from the material choices, structure, layout, a lot of opening, has like ""main atrium"", second floor like mezzanine, and outdoor sitting area. This place allow maximum natural light during the day. It has wide parking area because it has open site beside this restaurant. And the parking is free of charge."
Botanika Restaurant,iussoe,4.0,"Nice restaurant..we just eat fried milk tofu in here..food is good,price is fair and service is good..they also have an outdoor space"
Botanika Restaurant,Eugenia C,5.0,Delicious!! There are variants of foods you could try. Recommend for tourist from around the world to try Indonesian Foods. Parking: Big parking area
Botanika Restaurant,amardeep khemani,5.0,Neat and clean Restaurant. Traditional quality food. All Staff are also good when they serve the food. Really want to next time too.
Botanika Restaurant,Satrio A. Wicaksono,4.0,"Comfortable atmosphere like at home, this resto serves authentic Indonesian dishes"
Botanika Restaurant,yusaku aibara,5.0,"Good Taste, great ambience, the parking is quite hectic, but overall its a great experience of dining here !"
Botanika Restaurant,Dicky Indrawan,5.0,"Nice place, good taste and good price.Very recommended for family and business meals."
Botanika Restaurant,Xisuka83,4.0,"nice place to hang out with family and friends, they offer a wide variety of Indonesian food, the taste is also okay, the only thing to be improved is the time of cooking"
Botanika Restaurant,Rivaldo Juan,5.0,Amazing vibe of place! With an aesthetic interior design! You should visit although it’s little bit pricey! The taste of noodle 7/10
Botanika Restaurant,ABistryinghard -,1.0,"I do not recommend this resto for a celebration place or bday dinner restaurant. Bad services, cause our foods came out 1 by 1 slowly. We even had finished our dinner before all the dishes were on the table! Moreover, they also switched our orders for another table, and thar table's order for us. Although it was a packed night, they still need to show professionalism. what a bad bday experience we had."
Botanika Restaurant,sukamto sukamto,5.0,"Very nice Indonesian foods restaurant, good for gala dinner or gathering Kid-friendliness: Very aware to the kids behave, to make kids stay on his/her chair they provide paper, pencil, crayon. A Smart way for education as well as a self promoting a kids friendly restaurant."
Botanika Restaurant,Rina H,5.0,Awesome ambience. And the food is really special. You can find all the specialty food of Indonesia in this restaurant. Service is fast also. Plus they have high tea with a local taste. But only available on weekends. Go on a weekday if you want a more relaxed atmosphere
Botanika Restaurant,Fabio Degani,5.0,This has to be the top Indonesian gourmet restaurant in all Surabaya... Bit pricey but boy it's good! Will come again soon. Only one thing : it would be nice if the waiters could take away the empty dishes after finishing.
Botanika Restaurant,Joseph Liem,5.0,"Great service, great ambiance, great authentic food. Just great. But frankly, a bit pricy for me. I'd recommend for a good impression on Indonesian food when you're having family, guest, corporate lunch/dinner."
Botanika Restaurant,Pratidina W,4.0,"Great place. Good ambience. Responsive service by the staff. They only do prior reservation for this month. Initially i was looking at their menu online and already had in mind what i would order when i got into the restaurant. But as it turns out, they served special menu for iftar, im guessing they want offer fast meal for people in ramadhan. They also give you free ta'jil."
Botanika Restaurant,Indra Guna,5.0,"Its a nice cozy restaurant for indonesian fusion food. The menu is very creative, the quality and taste is great, as for the price its worth on its presentation and taste. Try the dragonfruit fried rice, salty oxtongue with green pepper, wagyu rendang."
Botanika Restaurant,iva iva,5.0,"Good variety of food, price is middle range to high, good taste, cozy place. Great place to gather with family, service is good, food waiting time is just normal and not chaotic and crowded like other type of popular Indonesian restaurant although it is buka puasa time. Overall is a good experience, decent Indonesian food and would not mind coming back here again at all."
Botanika Restaurant,Cindy C Rahardjo,4.0,"Such a beautiful Indonesian food dining place in the east of Surabaya. With spacious parking area, 2nd storey huge dining area with an outdoor space too, plenty of tables, high chairs and wifi service, makes this place suitable for family or friends in big group. Food was delightfully served, nice, clean and taste was also not bad. What I like about this place is they have a visible kitchen from a transparant tempered glass. Secondly, they have a pretty good service. Fast, efficient, knowledgable, and gave condiments for each table. I got poffertjis (mini Indonesian pancake), and jelly for the kid. Unfortunately, thr portion is not as big compare to the premium quality and price. It could be very full on the weekend, so better to make a reservation before."
Botanika Restaurant,Koen Razenberg,5.0,Very nice Indonesian restaurant with modern looks and great food. Exactly how we like it 🤘Special thanks to Zulfan for the great service
Botanika Restaurant,Advantours,3.0,"If the price is slightly cheaper then I'll give them 4 star, but the price they're charging for such a small portion I'm expecting better quality. The taste is delicious for a few dishes but not for the others, the service is a bit slow, but friendly. Great ambience, that's the best point. The backyard is a bit dull though."
Botanika Restaurant,Takkunyah,5.0,Great Ambience Great Creativity Great Taste of Nusantara Great Plating Great Menu Worth for Price Nice Staffs Fast Serving Great Parking Area Food Temperature is the concern 5 Stars for this place must visit and try their food I love Indonesian Food
Botanika Restaurant,Virginia Hutauruk,5.0,"Ordered the beef rendang and nasi botanical - both really delicious!! The atmosphere is also perfect, would be good to do some work here. Zervian, one of the servers is really friendly and helpful - he deserves a raise or promotion! Overall the best dining experience in my short visit at Surabaya."
Botanika Restaurant,Andrew SP,3.0,"Nice comfy ambience. Plenty of parking on the side of the restaurant. Food is ok, felt it should be better."
Botanika Restaurant,Layli Hamida,5.0,"It is a good place to take families or guests for dining. However, if you are a traditional food lovers, you wouldn't fine the menu satisfying coz they are a combination of modern and traditional"
Botanika Restaurant,Aestikani Mahani,4.0,"Not so big restaurant, but they have good service and cozy ambience. Considered middle up pricy food, hence worthy taste. For example, mineral water price IDR 15 k. Unfortunately lack of fish and sea food based menu. Limited parking space"
Botanika Restaurant,Jimmy Hendrata,4.0,"Nice ambience restaurant, the service is quite nice, very responsive & fast in serving the order.However not every menu's suit my taste, but overall Botanika have many interesting indonesian food."
Botanika Restaurant,Mardi Wu,5.0,Best indonesian resto in surabaya. Came here twice. Wide variety of menu. Very creative menu. My favorite is sup ikan gorontalo
Botanika Restaurant,Michelle Angela Ludy,5.0,"A fancy Indonesian Restaurant in town. Amazed with the ambience, so classy. You can taste all Indonesian's flavour here."
Botanika Restaurant,Rizal Priyo Sugihartono,5.0,"One of the best Indonesian restaurant in Surabaya. Nice food, nice place, nice service. Highly recommended!"
Botanika Restaurant,chintya effendi,5.0,"The level up of Indonesian food resto.. we tried ayam tangkap aceh, sate, sop ikan and roti ketan ijo as dessert. So tempting :) quite expensive price but it worth to try"
Botanika Restaurant,Nguyen Steve,5.0,"Very nice place to have a breakfast, brunch, lunch and dinner with speciality of Indonesian foods Good place to have a family gathering or business gathering The food was very delicious and tasty. Like this review, if you feel it's helpful for you."
Botanika Restaurant,Liliana Santoso,5.0,"Delicious food, nice place to hang out, clean, spacious. Good service. Recommended"
Botanika Restaurant,Toha Kusuma Wangsawidjaja,2.0,"The place is cozy but the service was not so nice and clumsy. The taste of the food was so DULL and Blunt, but the price was very expensive according to the portion. Frankly speaking, I won't recommend it. Better i recommend go to its sister restaurant ""Bon Ami"" for the Indonesian food, since they are in the same group."
Botanika Restaurant,Ronald Liono,5.0,Delicious and also reasonably priced!
Botanika Restaurant,Gandabhaskara Saputra,3.0,"Overpriced warteg. Ambiance five stars but taste and portion were disappointment. Ordered Udang goreng sambel pete turns out only diced of potato and tofu with 2 if not 3 pieces of shrimp. Sop buntut with no great seasoning. Will not go back, and not recommended to visit, expensive but taste 😮‍💨"
Botanika Restaurant,Shanglin Lee,5.0,Very nice restaurant. Great Indonesian food and comfortable atmosphere. Staff are friendly. Souvenir are available but a bit expensive.
Botanika Restaurant,Andri Tanu Wijaya,5.0,"Good atmosphere, good food, a lot place for photo spots. Dragon fruit fried rice is delicious, my daughter really likes it 👍"
Botanika Restaurant,OmGamers Rick,5.0,the scenery is awesome! totally instagramable! rhe ambiance is nice. totally comfortable place to enjoy your food. and the food taste is delicious. no regrets!
Botanika Restaurant,Fenny Novita Dewi,5.0,"Bit pricey for the price, overall nice food and ambience."
Botanika Restaurant,Pranata Santoso,4.0,"Here for meeting. Excellent service and atmosphere. Me myself order ice lime juice, which is good and refreshing. I try the Roti Jala and Chicken Curry, top notch! But bit disappointed with bite size snack, lemper. No good at all."
Botanika Restaurant,Yulius Hari,4.0,The concept and ambient is amazing.. fresh look like in the greenhouse. They serve indonesian food from many region in Indonesia. The price is a bit expensive around 50k++ for each menu. But overall its a very good place.
Botanika Restaurant,Djunaedi Soetanto,4.0,Nice concept of restaurant. Serve traditional food. Two thumbs for food presentation but food taste just ok.
Botanika Restaurant,Hendy Sanjaya,5.0,Good modern indo food
Restoran Sederhana Masakan Padang,Budihono Tedja,3.0,"Swamp Cooling System, & various small aquariums in line with the cooling system looks like of being made as main theme in this restaurant interior design Tasty Nasi Rendang & sayur nangka Big Mirror enhancing the sense of spacious venue Part of Swamp cooling system, the glass windows are protected by using sun heat reflecting coating film, so that would also reduce sun's glaring inside"
Restoran Sederhana Masakan Padang,Zheng Ougrh,3.0,"This Restaurant Interior-system is designated for non smoker, for those who want to smoke, there is upper level for those who smoke The ground floor, the non smoker area (venue), is using swamp cooling system, numerous aquarium is set up at every corner, various swamp cooling units are Operational Windows & Door Glasses are layered with sun heat filter films Black Coaches lining between rooms barrier probably also for swam cooling purposes Kind Service, also at 09 30, there was begining to spot Gojek & Grab making their order"
Restoran Sederhana Masakan Padang,Ida Latifa,5.0,"I've always been a big fan of this padang restaurant. I grew up by got this for free because my parent's friends worked here for a long time. I love thier fried chicken, beef lung, chicken pop, and their rendang broth. Although their price was higher than the average small padang restaurant."
Restoran Sederhana Masakan Padang,Deavita D,3.0,"One of the famous padang restaurant in surabaya, the price is a bit pricey, for me, the food is kind of salty so if you prefer salty food,this might be for you. The ayam pop(boiled chicken without skin) is really good, i personally like lungs (from cow of course), but in here sometimes its a bit hard to eat since they fry it til dry. But many people come and visit this place for padang food"
Restoran Sederhana Masakan Padang,David Soebekti,5.0,You will get the best nasi padang experience here. Can't lie the taste is just perfect. The rendang is 10 out of 10. Best nasi padang i had so far in my life. The price is worth the taste.
Restoran Sederhana Masakan Padang,Ramadhan Firman,1.0,Have been closed and not updated yet
Restoran Sederhana Masakan Padang,Mina Kittie,5.0,"I loooove this restaurant much better than the other ones! Bigger portion, generous vegetables, and still... Slightly cheaper! How can you not love this food 😍😍😍"
Restoran Sederhana Masakan Padang,Sulaiman Mak Uncu,5.0,"I just arrive from Paris and directly have had special lunch of my favorite tasty ""gule kepala ikan kakap"" with my lovely wife."
Restoran Sederhana Masakan Padang,Siti Nurwandini,4.0,Love it! Sooo yummy!
Restoran Sederhana Masakan Padang,Daniel Soeharto,4.0,One of the most complete Padang restaurant I've been in. The restaurant is huge and can accomodate large numbers.
Restoran Sederhana Masakan Padang,Dejan Borisavljevic,4.0,Very good Padang food. Rendang meat was slightly over cooked but great flavours.
Restoran Sederhana Masakan Padang,Karlota Chaler Sanchez,4.0,Really tasty local food at a good price. Staff very helpful and nice with me. Apreciate It!
Restoran Sederhana Masakan Padang,Ahmed Nurjubaedi,5.0,One of the most delicious nasi Padang I ever have. A must try.
Restoran Sederhana Masakan Padang,Kadek Dewi,5.0,"Good food, neat place, not too big, they have edc machine"
Restoran Sederhana Masakan Padang,beta subakti n,4.0,"Great padang authentic restaurant, a little bit expensive but worthed."
Restoran Sederhana Masakan Padang,Djaja Kusuma,5.0,"Tasty Padang food, nice ambience at affordable price"
Restoran Sederhana Masakan Padang,Shanker Joyrama,5.0,Really tasty food. Must try the beef rendang.
Restoran Sederhana Masakan Padang,Andri Aryono,5.0,"always love eating here, good food, good service"
Restoran Sederhana Masakan Padang,Arief Syarifuddin,3.0,"Good service, dining room needs renovation."
Restoran Sederhana Masakan Padang,Ordinary Person,4.0,"For me, RM Padang Sederhana meals are tastefull"
Restoran Sederhana Masakan Padang,briliant kareem,3.0,I can find every single padang's food !
Restoran Sederhana Masakan Padang,Paulus Wawan,4.0,Very good padang food recommended
Restoran Sederhana Masakan Padang,borny handriko,4.0,Nice place for dining with fams
Restoran Sederhana Masakan Padang,Aditya Aulia,4.0,Good food
Restoran Sederhana Masakan Padang,mario,3.0,so so
Restoran Sederhana Masakan Padang,Sari Luthfiyah,3.0,Delicious
Restoran Sederhana Masakan Padang,Ahmad Kamal Sudrajat,5.0,Goof
Restoran Sederhana Masakan Padang,Kasenda St Ferry,4.0,👍👍👍
Restoran Sederhana Masakan Padang,Andre Surya,4.0,My favourite food
Restoran Sederhana Masakan Padang,aries muharram,5.0,Nice taste ...
Restoran Sederhana Masakan Padang,miss hwang,5.0,Recommended
Restoran Sederhana Masakan Padang,Gebie Yoga,5.0,Good place
Restoran Sederhana Masakan Padang,Div Naritha,5.0,"(Translated by Google) Simple restaurant Simple is an Indonesian franchise company engaged in catering or food services with the typical Padang cuisine that I know from (Wikipedia). I always loved the Padang food especially if the side dish of Rujak spice likes how much the marinade is. My family and I decided to eat at the simple Padang restaurant on Jalan Kertajaya. For taste it can be said to be tasty even though sometimes it feels salty. In my opinion, to increase the visitors, try not to change the taste. LOCATION For its location it is very strategic. Can be seen from the big road Parking Pretty good can accommodate 20 cars and a little tight. For those of you who are culinary lovers, I recommend this place, you will not be disappointed with the food menu. (Original) Rumah makan Sederhana Sederhana adalah perusahaan waralabaIndonesia yang bergerak di bidang jasa boga atau makanan dengan ciri khas masakan Padang itu yang aku tau dari (Wikipedia). Dari dulu aku suka banget sama makanan padang apalagi kalau lauknya ayam bumbu rujak suka bgt kalo bumbunya banyak. Aku dan sekeluarga memutuskan buat makan di restoran padang sederhana di jalan kertajaya. Untuk rasa bisa dibilang enak meski kadang - kadang terasa asin. Menurutku, untuk meningkatkan para pengunjung, di usahakan cita rasa nya jangan sampai berubah. LOKASI Untuk lokasinya memang sangat strategis.bisa di lihat dari jalan besar Parkirannya Lumayan bisa menampung 20 mobil dan sedikit mepet . Bagi anda pencinta kuliner, aku rekom tempat ini kalian pasti ngk kecewa dengan menu makanannya."
Restoran Sederhana Masakan Padang,Arvin Wiyono,5.0,"(Translated by Google) The food is still warm. If you eat near the galaxy mall, everything is cold. It's cheaper if we order mixed rice that already has side dishes and vegetables. Then you can add less side dishes. (Original) Masakannya masih hangat. Kalau makan yang di deket galaxy mall, semuanya sudah dingin. Lebih murah kalau kita pesen nasi campur yang sudah dapat lauk dan sayur. Lalu bisa nambah lauk yang kurang."
Restoran Sederhana Masakan Padang,G.O. - Chan,4.0,"(Translated by Google) Simple Padang Cuisine Restaurant Strategically Located Right At The Perimeter Of Jalan Kertajaya Indah And Ir. Soekarno Surabaya, East Java. Restaurant By Serving A Variety Of Distinctive Typical Cuisine Of Padang And Taste That Makes People Want To Add And Return Again At The Place. Good service Clean and Comfortable Place. Suitable For Meal Together Especially With Family. In Addition, Can Order Delivery Also. (Original) Restoran Sederhana Masakan Padang Terletak Secara Strategis Tepat Di Pinggir Perempatan Jalan Raya Kertajaya Indah Dan Ir. Soekarno Surabaya, Jawa Timur. Restoran Dengan Menyajikan Beraneka Ragam Masakan Ciri Khas Padang Dan Rasa Yang Membuat Orang Ingin Tambah Dan Kembali Lagi Di Tempat Tersebut. Pelayanan Baik. Tempat Bersih Dan Nyaman. Cocok Untuk Makan Bersama Khususnya Dengan Keluarga. Selain Itu, Bisa Pesan Antar Juga."
Restoran Sederhana Masakan Padang,lily mooi,5.0,"(Translated by Google) Favorite place to eat nasi padang. You can choose any side dish you like and it tastes delicious. Indeed, for the price is more expensive when compared to most Padang restaurants. But eating in this simple restaurant has its own satisfaction, such as the size of the side dishes and seasonings. So yummyyyy .. (Original) Tempat makan nasi padang favorit. Bisa memilih lauk sepuasnya dan rasanya lezat. Memang untuk harganya lebih mahal bila dibandingkan rumah makan padang kebanyakan. Tapi makan di rumah makan sederhana ini ada kepuasan tersendiri, seperti ukuran lauknya dan bumbunya. So yummyyyy.."
Restoran Sederhana Masakan Padang,Mfakhrul Rizal,5.0,"(Translated by Google) very satisfactory . the service x is very good and friendly all people. so if you don't eat at this Padang restaurant, you lose a lot ..... the number, let's come all of the Padang restaurants on the Dharmawangsa 178 Surabaya street. (Original) sangat memuaskan . pelayanan x sangat baik dn ramah smua org nya . jd klau gk makan d restoran padang ini rugi bnget deh ..... mangkanya ayo datang semua k restoran padang di jalan raya dharmawangsa 178 surabaya ."
Restoran Sederhana Masakan Padang,Yanuar Soepriyanto,4.0,"(Translated by Google) The first message was immediately made nervously, it should have been sent to my place in 15 to 40 minutes, the meeting was about to finish, the food hasn't arrived yet, hopefully it will be satisfying in the future, nb: for the courier, please speed it up.... Thanks (Original) Pesan pertama langsung dibuat deg2an, dikirim harusnya ke tempat saya 15 menit ini sampai 40 menit, rapat mau selesai makanan belum datang, semoga memuaskan kedepannya, nb : untuk kurir mohon agar lebih dipercepa.... Trims"
Restoran Sederhana Masakan Padang,Gustiawan Godi,4.0,(Translated by Google) Fast service. The white rice is warm and punel. Great pop chicken! (Original) Pelayanan cepat. Nasi putihnya hangat dan punel. Ayam pop mantap!
Restoran Sederhana Masakan Padang,Vivit Viry,5.0,"(Translated by Google) It's been a long time since I've eaten nasi padang. I often buy here first, I prefer to wrap it up and eat it at home, the pleasure is double because there is a banana leaf sensation, maybe hehe. It's good (Original) Udah lama gak makan nasi padang bungkus. Sering beli disini dulu, saya lebih suka dibungkus dan dan makan di rumah, nikmatnya dobel2 karena ada sensasi daun pisangnya mungkin hehe. Maknyuss lah"
Restoran Sederhana Masakan Padang,lutfi yusuf,5.0,(Translated by Google) Fast service good cuisine not too expensive prices (Original) Masakan enak pelayanan cepat harga tidak terlalu mahal
Restoran Sederhana Masakan Padang,angelica Angel,1.0,"(Translated by Google) always always eat simple kertajaya. but today for the first time try a simple one in darmawangsa via grab, and very very disappointed .. 1. order the nasi padang pancake omelette 15.999 + 26,950 shrimp fried sambal the only ones that come are rice, vegetables, egg and curry sauce, which is a little ... I thought it would be prawn fried shrimp but it was actually shrimp and pete potatoes ... Padang rice is famous for its abundant spices and seasonings, but simple DARMAWANGSA is very very stingy seasoning .. time to eat like eating white rice with side dishes and a little sauce .. no taste of herbs and spices are not very abundant. price does not match the taste, more delicious eating in the side of the road 2. Order Martabak Egypt 34,100 very disappointed it tastes like egg given leeks and meat ... not even meat, but I found a piece of lung .. it's better to eat Martabak than other brands ... super duper very disappointed with the simple branch of Darmawangsa .. very different taste with a delicious kertajaya branch .. (Original) biasa selalu makan sederhana yg di kertajaya. tapi hari ini pertama kali coba sederhana yg di darmawangsa via grab, dan sangat sangat kecewa.. 1. pesen nasi padang telor dadar 15.999 + sambal goreng udang 26.950 yang dateng cuma nasi , sayuran , telor dan kuah gulai yg sedikit banget.. sambal goreng udang nya aku kira bakal udang aja tapi nyata nya kentang udang dan pete.. nasi padang terkenal dengan rempah2 dan bumbu berlimpah, namun sederhana DARMAWANGSA sangat sangat pelit bumbu.. waktu makan seperti makan nasi putih dengan lauk dan sedikit kuah.. tidak ada rasa rempah dan bumbu sangat tidak berlimpah. harga tidak cocok dengan rasa, lebi enak makan padang dipinggir jalan 2. pesan martabak mesir 34.100 kecewa banget sama rasanya seperti telor diberi daun bawang dan daging.. bahkan bukan daging, namun saya menemukan potongan paru.. lebih enak makan martabak dari brand lain.. sangat super duper kecewa sama sederhana yg cabang darmawangsa.. beda sekali rasanya dengan cabang kertajaya yang enak.."
Restoran Sederhana Masakan Padang,Agus Priambodo,4.0,"(Translated by Google) No time to take photos. Padang cuisine restaurant which is quite famous around Kertajaya and Dharmawangsa. Strategic location on the edge of a major road, very easy to find. Relative price, not expensive and not cheap either. Cleanliness is quite well maintained. The taste of the cuisine is pretty good. There is wifi too (Original) Gak sempat foto2. Restauran masakan padang yang cukup terkenal di seputaran kertajaya dan Dharmawangsa. Lokasinya strategis di pinggir jalan besar, sangat mudah ditemukan. Harga relatif, gak mahal dan gak murah juga. Kebersihan cukup terjaga baik. Rasa masakan lumayan enaklah. Ada wifi juga"
Restoran Sederhana Masakan Padang,Probo Darono Yakti,4.0,"(Translated by Google) Padang cuisine in simple is the best in Indonesia. With distinctive flavors, dishes provided directly on the table, and branches scattered throughout the archipelago, there is no need to doubt the quality. It's just a price constraint, related to how much people need cheap food. Especially if you open a Padang restaurant not far from campus. Please have mercy on students. (Original) Masakan Padang di Sederhana adalah yang terbaik di Indonesia. Dengan citarasa yang khas, hidangan yang disediakan langsung di meja, dan cabang yang bertebaran di seluruh Nusantara maka tidak perlu meragukan lagi kualitasnya. Hanya saja kendala harga, terkait dengan betapa orang membutuhkan makanan yang murah. Apalagi jika anda membuka restoran Padang yang jaraknya tidak jauh dari kampus. Mohon kasihanilah para mahasiswa."
Restoran Sederhana Masakan Padang,Sudibyo Hari Purnomo,5.0,(Translated by Google) The place is on the edge of the road and very strategic. Easy to find. The place is spacious and clean and neatly arranged. The food menu is very varied and tasty. My favorite pebble is also available here. The waiter was quite friendly and the service was fast and good. Parking a vehicle is not difficult. (Original) Tempatnya dipinggir jalan dan sangat strategis sekali. Mudah dicari. Tempatnya luas dan bersih serta tertata rapi. Menu makanannya sangat bervariasi dan enak enak. Favorit saya kikil juga tersedia disini. Pelayannya cukup ramah dan pelayanannya cepat dan baik. Parkir kendaraanpun tidak sulit.
Restoran Sederhana Masakan Padang,dudi Purwa,5.0,(Translated by Google) all the dishes are delicious...even the tea water is delicious. as good as SA Buahbatu Bandung (Original) semua masakannya enak...bahkan air teh nya pun enak. sama enaknya dengan SA buahbatu bandung
Restoran Sederhana Masakan Padang,Daniel Nugroho,1.0,"(Translated by Google) Not good. It's different from the simple one in kertajaya. Don't know this is the same as the franchise or what but it feels soooooo. Buy rendang wrapped, and get the meat without seasoning. Teri sauce pete? They were replaced by the Sambel tempi. Do not like it at all. Different with the one on kertajaya st. Don't know if they are the same franchise. But the taste are totally different. Rendang is the best menu, but buy delivery and come up with just the meat. (Original) Nggak enak. Beda dengan sederhana yang di kertajaya. Nggak tahu ini sama franchise atau bagaimana tapi rasanya juauuuhhhh. Beli rendang dibungkus, dan dapetnya daging doang tanpa bumbu. Sambel teri pete? Diganti sama mrk sambel teri tempe. Don't like it at all. Different with the one on kertajaya st. Don't know if they are same franchise. But the taste are totally different. Rendang is the best menu, but buy delivery and, come up with just the meat."
Restoran Sederhana Masakan Padang,chelsea shelly,3.0,"(Translated by Google) The cooking is delicious, there's no doubt about it, but for me, the portions are too cute and the rice is often still raw 🙂 (Original) Masakannya enak, gak perlu diragukan lagi, tp buatku porsinya terlalu unyu dan nasinya seringkali masih mentah 🙂"
Restoran Sederhana Masakan Padang,Heru Tridarto Tirtowardojo,4.0,"(Translated by Google) Located on Jl. Dharmawangsa, since living in Surabaya I just found out that there is a hospital located here. The interior condition is a bit dull, the variety of dishes is not as much as the hospital in MERR with parking directly on the side of the road. When viewed from the number of waiters, this hospital is not that crowded. (Original) Lokasi di Jl. Dharmawangsa, semenjak tinggal di Surabaya saya baru tahu ada RS yang berlokasi di sini. Kondisi interior sudah agak kusam, variasi masakan tidak sebanyak RS yg di MERR dgn parkir langsung di pinggir jalan. Jika dilihat dari jumlah pramusajinya RS ini tidak begitu ramai."
Restoran Sederhana Masakan Padang,Aulia Yusuf,3.0,"(Translated by Google) Padang restaurant, based in Jakarta. The food is good, the place is clean and quite comfortable. And prepare more funds because the price is as simple as Namanyo. Between taste and price, it's worth it broer ... #LetsGuide (Original) Rumah makan padang yang berpusat di Jakarta. Makanannya enak, tempat bersih dan cukup nyaman. Dan persiapkan dana lbih coz harganyo tiado sesederhana namanyo. Antara rasa dan harga, worth it lah broer... #LetsGuide"
